,clust,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
5453,0,65629,64,21,28,0,3,89.411365
5454,0,33291,73,30,2,1,2,172.226165
5455,0,57264,84,0,30,1,2,129.249842
5456,0,60970,110,20,10,0,2,94.496547
5457,0,34220,109,23,71,1,1,523.2
5458,0,88997,72,9,71,0,3,174.041566
5459,0,18779,63,10,65,0,4,215.255721
5460,0,50825,102,3,46,0,3,369.614729
5461,0,0,86,18,41,0,1,569.130423
5462,0,29218,72,33,40,0,2,502.369442
5463,0,95697,61,16,55,0,1,114.273025
5464,0,61486,70,2,65,0,3,334.13351
5465,0,0,68,6,25,0,2,326.4
5466,0,17723,72,3,40,0,3,345.6
5467,0,72421,65,8,23,0,1,312.0
5468,2,36510,84,10,36,0,6,286.781601
5469,0,35396,70,32,12,0,3,336.0
5470,0,69230,63,31,13,0,1,283.241868
5471,0,28054,195,1,63,1,1,571.663256
5472,0,25866,109,20,56,0,1,523.2
5473,2,23675,117,4,31,0,7,707.925645
5474,0,0,71,22,45,0,1,340.8
5475,0,0,66,6,71,2,1,433.160284
5476,2,0,68,16,81,0,6,326.4
5477,0,28142,105,18,50,0,1,701.708239
5478,0,23706,68,1,56,1,2,326.4
5479,0,0,131,0,80,0,1,628.8
5480,0,0,85,34,31,0,3,872.203927
5481,0,83527,64,19,27,1,3,39.127298
5482,2,26876,76,17,72,0,8,364.8
5483,0,55099,122,33,86,0,3,260.265417
5484,2,71661,65,7,92,0,4,312.0
5485,1,18047,242,5,50,0,2,1350.379181
5486,0,90893,70,8,82,0,1,70.712507
5487,0,90016,102,28,34,4,2,20.405935
5488,0,81285,81,18,2,2,1,441.765368
5489,0,96950,115,20,74,0,2,633.132017
5490,0,24814,69,31,48,0,2,331.2
5491,0,0,90,14,16,3,2,648.0
5492,0,0,61,17,14,1,1,60.5975
5493,0,52572,113,30,22,0,3,441.623031
5494,0,0,85,27,29,0,1,595.160486
5495,0,41701,68,16,74,0,2,64.646458
5496,0,0,104,26,66,0,2,499.2
5497,0,0,80,7,77,0,2,384.0
5498,0,34179,107,15,26,0,2,770.4
5499,2,27681,83,13,62,0,9,398.4
5500,0,0,73,34,2,0,4,359.35328
5501,0,0,70,19,66,1,2,504.0
5502,0,78494,69,21,53,0,2,78.189401
5503,0,0,66,18,95,2,1,316.8
5504,0,56044,182,27,32,0,2,952.849701
5505,0,37937,116,11,42,0,5,556.8
5506,0,77853,106,12,76,0,1,165.237444
5507,2,72608,82,26,19,3,8,393.6
5508,1,36568,128,28,34,0,6,978.621302
5509,0,0,110,17,58,2,3,796.987409
5510,0,59578,98,1,50,1,1,403.67601
5511,0,26032,109,18,25,0,3,638.098653
5512,0,39618,68,0,55,0,1,326.4
5513,0,0,65,8,47,0,1,625.483498
5514,0,59438,124,33,55,0,1,562.667789
5515,0,0,112,12,93,0,3,537.6
5516,0,0,87,2,55,0,1,401.484738
5517,0,89451,63,11,2,0,1,61.769564
5518,0,44695,91,26,88,0,2,147.954285
5519,0,24581,101,2,86,0,2,484.8
5520,2,0,73,27,95,1,6,194.944319
5521,2,72334,129,26,66,3,6,412.829624
5522,2,19831,83,8,88,0,7,398.4
5523,0,40361,98,3,98,0,1,71.169255
5524,0,74656,111,0,6,0,2,504.365927
5525,0,25358,126,1,13,0,2,750.58561
5526,0,35461,95,26,57,1,1,9.214343
5527,0,59047,76,2,73,3,2,364.8
5528,0,62409,89,16,50,0,2,392.686432
5529,0,93272,95,3,54,0,1,281.110788
5530,0,0,135,18,48,0,4,970.456654
5531,0,20166,83,19,28,0,1,398.4
5532,0,0,74,13,68,0,1,355.2
5533,0,29735,69,3,92,0,1,331.2
5534,0,0,64,1,63,0,2,772.83851
5535,0,97460,114,20,62,0,2,660.135987
5536,0,57564,63,5,48,1,1,302.4
5537,0,33232,94,21,81,0,2,435.527845
5538,0,11854,113,19,64,0,2,807.721213
5539,0,23843,79,1,42,0,5,344.693511
5540,0,17961,181,28,51,0,3,476.707749
5541,0,0,64,17,84,0,3,360.110955
5542,0,54695,103,6,94,0,5,494.4
5543,0,85632,82,23,4,0,1,7.2574
5544,0,0,139,5,56,0,2,667.2
5545,0,0,76,11,14,4,3,277.220384
5546,0,39895,160,32,45,0,2,765.591167
5547,0,95815,82,6,95,0,3,393.6
5548,0,37224,74,8,23,0,2,355.2
5549,0,0,122,2,73,0,5,1100.088685
5550,0,94652,86,18,88,0,3,412.8
5551,0,28582,112,27,24,0,2,537.6
5552,2,91123,138,32,70,3,8,103.462381
5553,0,85942,116,16,36,2,5,79.340118
5554,0,64321,253,4,75,0,2,422.438297
5555,0,77025,64,18,44,2,3,380.917107
5556,0,16997,65,35,62,3,1,468.0
5557,2,52408,125,13,12,0,9,179.125777
5558,2,0,116,7,73,1,7,556.8
5559,0,37573,112,3,21,3,3,537.6
5560,0,45893,97,3,75,0,2,465.6
5561,0,0,96,31,34,0,1,460.8
5562,0,29385,88,18,8,2,1,422.4
5563,0,21509,81,24,24,1,2,413.492922
5564,0,68144,70,29,98,4,2,336.0
5565,0,31093,63,3,78,0,3,302.4
5566,0,24350,73,6,89,3,1,350.4
5567,2,32823,100,1,36,0,8,480.0
5568,0,44843,105,14,34,0,3,391.419263
5569,2,59364,67,25,56,0,5,321.6
5570,0,39101,99,34,24,0,1,167.174678
5571,0,0,90,2,46,1,3,432.0
5572,2,27604,92,20,45,1,9,441.6
5573,0,91603,64,18,37,5,8,307.2
5574,2,59828,104,25,49,0,8,499.2
5575,0,33247,72,26,47,0,1,284.956298
5576,0,45867,126,31,12,0,1,604.8
5577,0,54827,64,17,88,0,3,132.947215
5578,0,0,64,12,56,3,1,307.2
5579,0,47170,139,4,57,0,3,667.2
5580,0,21947,83,17,66,0,1,366.90936
5581,0,39018,117,11,94,0,2,561.6
5582,0,20252,71,0,64,0,3,198.227061
5583,0,0,88,29,81,0,1,633.6
5584,2,48602,70,30,46,0,5,487.884823
5585,0,97849,62,32,45,0,2,183.117146
5586,0,41479,94,14,38,1,1,19.575683
5587,0,69746,74,17,91,0,1,225.032781
5588,2,96748,96,13,68,0,9,460.8
5589,0,25074,112,17,8,0,2,537.6
5590,0,66463,68,28,80,0,1,326.4
5591,0,34865,69,15,16,0,1,255.946801
5592,0,37399,116,30,22,0,3,392.826082
5593,1,21070,195,6,47,0,2,1404.0
5594,2,31562,66,9,5,4,7,316.8
5595,2,54684,71,28,49,2,3,487.070965
5596,2,37388,117,30,21,0,5,561.6
5597,0,84981,96,6,96,0,1,4.719043
5598,0,24046,116,27,47,0,1,556.8
5599,0,20993,133,35,90,0,1,638.4
5600,0,48029,116,9,79,0,7,556.8
5601,1,16233,197,17,68,0,1,1418.4
5602,0,30718,67,26,49,1,1,321.6
5603,2,60277,65,32,19,0,7,146.390518
5604,2,0,107,6,63,0,8,770.4
5605,0,31911,68,13,65,0,1,245.893663
5606,0,61402,62,1,69,0,3,252.157829
5607,0,34335,101,18,55,0,3,484.8
5608,0,71467,86,5,34,0,2,324.879569
5609,2,0,74,25,60,0,9,532.8
5610,0,36168,90,16,14,0,1,432.0
5611,0,58357,137,27,76,2,1,708.220713
5612,0,29692,77,3,53,0,2,449.352139
5613,0,29215,67,7,15,0,2,327.656191
5614,0,0,61,14,4,0,3,486.121464
5615,0,26841,74,33,17,1,1,418.534381
5616,1,34837,139,4,2,1,4,667.2
5617,2,33068,61,6,77,1,6,213.038013
5618,0,44820,133,12,62,3,1,336.13217
5619,0,49564,193,22,82,0,2,286.370988
5620,0,19581,61,32,27,0,1,377.24342
5621,0,0,74,33,24,0,2,532.8
5622,0,23129,70,10,74,0,2,491.65337
5623,0,0,138,23,93,0,3,1376.958592
5624,2,25411,86,8,73,0,8,242.807725
5625,0,28513,100,4,22,1,2,480.0
5626,0,69346,63,27,42,1,2,246.284609
5627,2,74835,133,14,89,0,7,107.645982
5628,0,43282,72,3,3,0,3,166.799814
5629,0,11276,91,22,10,1,2,436.8
5630,0,0,62,11,52,2,1,311.506082
5631,2,10037,71,14,29,0,3,292.181494
5632,0,21986,63,1,9,0,1,333.696228
5633,0,85609,136,22,17,0,1,652.8
5634,0,86347,130,17,93,0,2,593.779554
5635,0,20368,72,30,36,0,1,345.6
5636,0,25778,68,29,34,0,3,20.141289
5637,0,43860,65,15,58,0,1,156.124914
5638,2,93303,65,11,96,0,5,40.757983
5639,2,67467,61,4,22,0,9,365.879938
5640,0,30598,106,13,21,0,1,508.8
5641,2,55350,67,0,13,0,9,321.6
5642,0,11432,119,11,9,0,2,571.2
5643,0,27093,61,10,19,0,1,292.8
5644,0,0,108,32,95,0,1,777.6
5645,1,0,197,3,85,0,9,1418.4
5646,0,38961,62,5,19,0,1,297.6
5647,0,51840,94,10,75,0,2,33.747903
5648,0,79181,72,1,24,0,1,241.277426
5649,0,14072,71,13,3,0,2,511.2
5650,0,56225,97,10,95,0,3,465.6
5651,1,14909,199,31,95,0,6,1238.077611
5652,2,26876,76,17,72,0,8,364.8
5653,0,68401,88,14,14,0,1,242.254164
5654,0,29730,72,1,76,0,3,463.21435
5655,0,35577,130,1,6,0,1,574.51239
5656,0,41958,66,15,49,1,1,206.818326
5657,0,77915,115,4,61,0,2,552.0
5658,0,15514,74,20,24,0,1,355.2
5659,1,29505,284,2,70,0,1,1979.444237
5660,0,31356,68,25,13,0,2,326.4
5661,0,31456,199,5,61,0,1,436.695385
5662,0,95284,69,6,35,0,4,327.647322
5663,2,0,98,7,24,0,9,931.648937
5664,0,62864,104,20,14,0,1,171.213743
5665,2,22842,65,20,53,0,9,468.0
5666,0,67186,66,22,20,0,2,184.936711
5667,0,0,87,14,67,0,3,417.6
5668,2,68946,71,15,31,0,8,309.627788
5669,0,56680,100,9,78,2,3,480.0
5670,0,18866,126,4,62,0,1,604.8
5671,0,82875,70,5,20,0,1,455.337179
5672,0,0,109,25,61,2,1,523.2
5673,0,84863,138,28,40,0,1,691.697458
5674,0,0,127,24,58,0,1,609.6
5675,0,54753,61,5,99,0,1,292.8
5676,0,76381,116,23,33,0,4,556.8
5677,2,59523,78,0,62,1,8,343.789779
5678,2,56017,71,1,98,0,6,51.995897
5679,2,14306,74,31,22,3,7,355.061143
5680,0,21359,101,25,5,0,1,484.8
5681,0,86101,102,4,73,0,1,344.736945
5682,0,25998,71,16,38,0,2,791.878042
5683,0,64341,61,4,81,0,1,79.934072
5684,0,36060,165,27,55,0,1,774.558233
5685,0,61894,67,22,38,0,4,266.996814
5686,0,26721,65,18,64,3,2,312.0
5687,0,59940,94,17,9,0,3,303.098944
5688,0,45971,138,15,91,0,1,139.826393
5689,0,80055,100,30,83,0,1,121.945071
5690,2,58345,98,1,6,0,6,346.971517
5691,2,0,71,33,48,3,7,143.276484
5692,0,76549,132,3,5,0,3,616.349424
5693,0,36212,73,25,57,0,2,119.033795
5694,0,0,131,18,41,0,3,628.8
5695,0,73597,114,5,8,5,2,485.183645
5696,0,63762,99,13,55,0,4,108.161276
5697,2,32787,86,3,86,0,7,568.58486
5698,0,94962,67,10,48,4,1,321.6
5699,1,0,256,30,32,0,1,1943.772393
5700,0,73809,125,5,57,0,1,537.315879
5701,0,13037,124,28,49,0,1,839.348464
5702,0,0,88,5,85,0,1,989.200247
5703,0,75272,103,22,10,0,1,71.647924
5704,0,39278,66,29,45,0,1,65.590217
5705,2,36913,62,22,37,0,9,90.569696
5706,0,0,74,19,11,1,3,407.218947
5707,0,13528,86,21,35,0,3,412.8
5708,0,0,137,17,5,0,1,986.4
5709,0,0,65,3,95,1,1,768.797656
5710,0,0,72,32,14,0,1,405.804184
5711,2,12617,108,5,43,0,8,648.925597
5712,0,42754,65,5,56,4,2,279.715067
5713,0,0,155,23,62,0,5,1116.0
5714,0,76157,116,15,80,0,1,556.8
5715,2,0,66,19,29,0,8,469.6093
5716,1,58958,231,31,74,0,2,1108.8
5717,0,0,107,5,8,0,3,740.963933
5718,0,0,98,0,57,0,2,705.6
5719,0,34430,65,6,15,0,2,184.958966
5720,2,13411,127,27,81,0,7,609.6
5721,2,73758,74,24,87,0,7,301.562622
5722,0,0,116,34,82,2,1,1397.954723
5723,1,17130,198,1,58,0,2,950.4
5724,2,0,92,30,64,3,9,662.4
5725,1,0,134,15,92,1,8,1353.28906
5726,0,10517,92,14,65,0,3,441.540848
5727,0,58842,110,6,74,0,1,528.0
5728,0,22355,71,27,9,3,2,340.8
5729,0,0,223,26,40,5,7,1605.6
5730,2,21137,61,29,62,1,6,292.8
5731,0,0,99,16,65,2,3,712.8
5732,0,78255,95,14,88,0,2,456.0
5733,0,35625,65,10,56,1,3,288.572108
5734,0,87957,61,31,63,0,2,308.321335
5735,2,25915,64,13,62,0,7,317.979988
5736,0,62464,109,23,45,0,4,400.181882
5737,2,0,131,34,61,0,9,628.8
5738,0,49529,78,4,78,0,3,234.723464
5739,0,23376,78,19,18,0,1,374.4
5740,0,0,81,21,78,0,1,583.2
5741,0,67952,71,16,0,0,1,167.405624
5742,0,25251,66,13,43,0,2,316.8
5743,0,20497,65,17,94,0,2,425.358596
5744,0,68420,104,5,27,1,2,499.2
5745,0,24711,122,31,93,0,1,259.998169
5746,0,76530,119,35,9,4,2,254.149197
5747,0,98333,99,16,69,1,1,459.048775
5748,0,0,139,5,56,0,2,667.2
5749,0,0,106,25,47,1,1,1116.943654
5750,0,0,153,25,5,0,1,1027.000029
5751,2,0,74,18,29,0,8,532.8
5752,0,24695,82,0,88,0,1,393.6
5753,2,26287,111,6,11,0,8,279.378884
5754,0,83846,74,22,94,3,2,355.2
5755,0,76081,68,14,3,0,2,384.210821
5756,2,14957,66,24,68,0,8,316.8
5757,0,41727,117,18,84,1,2,82.25632
5758,0,89092,68,31,30,2,3,91.8198
5759,0,53986,70,22,37,1,2,127.886591
5760,0,49853,109,17,47,0,1,679.534284
5761,0,36670,189,30,44,0,3,907.2
5762,0,43626,67,9,80,0,1,321.6
5763,0,0,70,6,18,0,1,504.0
5764,0,76505,65,32,89,0,2,144.051716
5765,0,66216,103,34,58,0,2,96.723812
5766,0,52497,63,22,46,0,2,302.4
5767,0,20090,109,10,59,0,2,523.2
5768,1,0,185,7,47,2,2,1543.932434
5769,0,37751,93,15,42,0,3,56.692777
5770,0,54840,72,18,59,3,2,468.728516
5771,0,31986,111,13,83,0,6,532.8
5772,2,22166,126,10,22,0,6,604.8
5773,1,0,208,22,92,0,3,2270.508697
5774,0,0,130,7,31,0,2,1430.548077
5775,0,83838,65,1,74,0,1,281.405931
5776,0,46061,65,23,95,0,3,21.612658
5777,0,50825,102,3,46,0,3,369.614729
5778,0,14030,72,11,3,0,1,345.6
5779,2,20282,79,19,8,3,6,507.549315
5780,0,50146,116,6,44,1,1,759.291202
5781,0,0,121,27,58,0,2,580.8
5782,0,20472,139,34,61,0,1,667.2
5783,0,85751,93,6,3,0,1,391.210704
5784,0,76912,116,0,55,2,2,169.226996
5785,0,96335,97,7,43,0,1,161.388136
5786,0,29633,196,26,57,0,1,534.653787
5787,0,80540,63,27,74,0,2,65.845112
5788,0,14465,135,30,50,1,1,944.506601
5789,0,0,66,35,75,0,4,316.8
5790,0,29899,66,21,31,0,3,419.302975
5791,0,0,136,28,87,0,1,652.8
5792,0,71391,67,29,39,0,2,284.000172
5793,0,57449,103,6,28,0,2,494.4
5794,0,14209,62,34,36,0,2,297.6
5795,0,47824,129,8,56,3,1,546.046853
5796,2,48696,66,21,31,0,6,48.762193
5797,0,79189,71,11,79,0,1,56.092247
5798,2,0,116,0,8,2,8,1148.461246
5799,0,23870,91,4,92,0,1,500.577875
5800,0,0,73,9,94,0,2,350.4
5801,0,41059,64,6,12,0,1,151.670029
5802,0,19447,89,6,6,0,1,640.8
5803,2,94392,65,3,89,1,8,156.18031
5804,0,23203,132,21,71,0,2,1158.79311
5805,0,38157,61,2,39,0,4,81.53233
5806,0,0,126,12,4,0,2,604.8
5807,0,99761,63,0,73,0,3,452.246664
5808,0,98350,101,14,35,3,3,289.181979
5809,0,25318,63,4,8,2,2,302.4
5810,0,51721,139,18,98,0,1,625.282599
5811,0,0,114,35,9,0,1,851.031598
5812,0,0,78,7,65,3,6,374.4
5813,0,68321,66,31,44,0,1,198.263056
5814,0,69161,129,24,50,0,2,441.138769
5815,2,72667,80,2,58,0,9,383.228397
5816,0,62082,72,15,57,0,2,91.036967
5817,0,0,87,15,26,0,2,626.4
5818,0,36551,107,12,25,0,2,53.837271
5819,2,70524,73,18,5,0,4,350.4
5820,0,60477,65,12,38,0,1,139.841411
5821,0,0,96,31,34,0,1,460.8
5822,2,40376,69,16,46,0,8,427.874055
5823,2,72608,82,26,19,3,8,393.6
5824,0,46587,119,34,74,2,2,571.2
5825,0,34398,61,10,18,1,2,292.8
5826,0,70432,61,16,49,3,4,6.422285
5827,2,79655,296,12,17,0,9,498.159874
5828,2,0,98,3,70,0,8,470.4
5829,0,73457,133,0,29,1,2,198.115298
5830,2,0,82,7,77,0,7,393.6
5831,0,23059,66,22,55,0,3,372.430947
5832,0,0,66,5,46,0,2,316.8
5833,1,51643,283,16,43,0,1,1358.4
5834,0,72531,109,35,20,1,1,523.2
5835,0,87840,118,22,42,1,3,161.590594
5836,0,57563,66,7,61,0,1,316.8
5837,0,0,72,16,48,2,1,345.6
5838,0,31278,92,24,95,4,1,441.6
5839,2,0,72,1,73,0,6,345.6
5840,0,47122,62,6,77,0,1,297.6
5841,2,0,77,17,54,0,9,534.228036
5842,0,60260,66,14,84,0,3,328.366827
5843,0,0,125,8,61,0,3,600.0
5844,2,12677,101,21,18,0,9,500.633484
5845,0,28564,76,17,44,0,1,364.8
5846,0,41341,99,4,64,0,1,240.24432
5847,0,44246,122,1,18,3,2,585.6
5848,2,0,71,0,26,0,9,340.8
5849,0,70610,99,2,11,0,3,240.977382
5850,0,34831,124,4,34,0,3,595.2
5851,2,30374,99,1,50,0,9,304.537298
5852,0,50825,102,3,46,0,3,369.614729
5853,0,80727,68,15,43,0,4,98.71658
5854,0,71269,80,28,85,0,2,350.689559
5855,0,45794,74,3,38,0,5,449.63005
5856,0,99874,119,7,42,0,1,307.639408
5857,0,76731,64,2,68,0,1,201.455005
5858,0,73019,112,21,40,0,1,537.6
5859,0,19112,62,30,32,0,1,259.006614
5860,1,58414,210,7,24,2,1,1008.0
5861,0,0,70,35,74,0,1,734.072654
5862,0,66676,97,0,40,0,1,558.099357
5863,0,69011,70,3,52,0,2,336.0
5864,0,0,85,7,6,0,2,58.714775
5865,0,0,71,31,70,0,3,340.8
5866,0,0,126,19,39,0,1,907.2
5867,0,0,112,13,13,0,1,806.4
5868,0,31385,69,31,5,0,1,68.193193
5869,0,68261,102,11,81,0,4,84.097896
5870,0,92324,119,5,46,2,1,603.110961
5871,0,0,136,31,75,4,3,1237.257917
5872,0,20983,97,10,52,1,2,451.751555
5873,0,68004,72,6,14,0,3,416.344082
5874,0,63471,67,0,71,0,1,387.71779
5875,0,27369,77,13,40,0,1,331.94306
5876,0,36839,61,22,93,0,3,152.496995
5877,0,0,65,19,54,2,1,312.0
5878,2,26149,157,2,17,0,7,753.6
5879,2,52440,109,27,58,0,3,371.206205
5880,0,24571,109,21,22,0,2,523.2
5881,0,0,90,14,36,0,1,432.0
5882,0,60244,83,3,72,3,1,326.281835
5883,0,0,72,0,45,0,4,216.700125
5884,1,51643,283,16,43,0,1,1358.4
5885,0,17157,123,33,15,0,2,770.746666
5886,2,0,73,17,44,0,7,496.474767
5887,0,17308,82,10,86,0,1,874.324338
5888,0,0,118,18,9,0,3,849.6
5889,0,72302,66,6,27,0,1,316.8
5890,0,34990,65,23,73,0,1,42.689135
5891,0,0,107,21,65,0,1,513.6
5892,0,0,87,23,73,1,5,626.4
5893,0,0,81,22,26,0,1,388.8
5894,0,0,61,18,96,0,1,393.215919
5895,0,33760,102,24,11,0,2,123.491865
5896,2,0,90,3,76,0,7,144.776935
5897,0,70328,84,11,32,0,6,293.227028
5898,0,0,99,35,15,0,1,712.8
5899,0,0,63,21,40,0,2,243.208647
5900,0,60021,99,12,28,0,1,882.871945
5901,0,31991,81,15,22,3,2,548.321886
5902,0,20169,112,35,81,1,3,537.6
5903,2,0,64,29,72,0,6,307.2
5904,2,20178,69,26,52,2,6,331.2
5905,2,78189,103,10,10,0,5,99.143241
5906,1,0,244,10,99,0,1,1756.8
5907,0,0,72,4,61,1,4,518.4
5908,2,95697,107,29,29,0,9,178.006524
5909,0,0,70,24,10,0,1,425.266308
5910,0,0,70,20,44,0,1,504.0
5911,0,64559,62,31,90,0,2,107.538749
5912,0,58149,61,5,90,0,2,292.8
5913,2,0,124,23,30,0,7,473.469932
5914,0,70911,63,20,13,3,1,302.4
5915,0,78337,62,2,88,2,2,36.285512
5916,0,50397,70,34,77,0,1,350.65008
5917,0,51199,74,19,52,0,1,355.2
5918,0,46928,102,31,15,1,1,631.402071
5919,0,23879,107,13,57,0,3,635.64283
5920,0,79487,114,20,87,0,1,547.2
5921,2,0,106,7,39,0,6,850.593038
5922,0,82477,90,1,69,0,1,432.0
5923,0,21514,62,0,59,0,2,257.248789
5924,0,57231,65,35,37,0,1,305.117221
5925,0,0,69,31,76,4,3,331.2
5926,0,84598,89,8,7,2,1,639.267653
5927,2,48895,68,16,27,0,7,325.009146
5928,0,84493,92,29,19,0,1,441.6
5929,2,37277,109,24,27,1,9,417.72438
5930,0,0,71,6,46,0,1,497.392925
5931,0,14906,66,31,0,0,1,421.632668
5932,0,14710,112,25,86,0,2,537.6
5933,0,20656,130,15,5,0,2,706.114237
5934,0,0,194,13,83,0,3,1396.8
5935,0,0,64,33,98,0,1,431.768752
5936,0,57777,61,21,11,1,2,273.879927
5937,0,80409,74,28,72,0,2,262.984836
5938,0,73168,70,21,50,0,3,425.800112
5939,2,0,64,28,43,0,7,345.345026
5940,0,32437,69,25,96,0,1,331.2
5941,0,94903,94,3,38,0,1,451.2
5942,0,82534,118,15,56,0,1,4.23752
5943,0,0,121,2,18,0,1,1215.970113
5944,0,46587,119,34,74,2,2,571.2
5945,2,32245,124,4,58,0,8,257.502471
5946,0,39886,64,34,59,1,2,290.359207
5947,0,79157,61,25,45,0,2,117.781906
5948,0,0,62,13,8,0,5,446.4
5949,0,0,102,28,11,0,1,660.430456
5950,2,0,74,22,50,0,3,532.8
5951,0,0,119,33,58,1,3,964.51598
5952,0,0,64,0,60,3,4,759.285255
5953,0,25860,72,12,46,0,1,345.6
5954,0,77882,79,17,36,0,1,379.2
5955,2,24164,137,2,40,0,5,657.6
5956,0,0,70,29,30,0,1,341.329847
5957,0,66169,96,35,30,1,1,156.429591
5958,2,82664,114,24,10,3,9,133.425609
5959,0,23638,102,32,62,0,2,489.6
5960,0,26436,83,0,10,0,5,398.4
5961,0,0,78,23,93,1,1,374.4
5962,0,13154,102,0,42,0,4,489.6
5963,0,24173,70,16,96,0,1,181.468292
5964,0,26689,64,34,23,0,1,424.711758
5965,0,31357,63,2,88,0,1,2.016239
5966,2,40417,71,34,4,1,8,130.303439
5967,0,0,63,30,6,1,1,453.6
5968,2,93872,64,23,6,0,6,206.495442
5969,2,29853,69,8,36,0,6,76.586018
5970,2,88049,92,5,38,0,8,567.065802
5971,0,29111,63,3,65,0,5,302.4
5972,0,37282,79,1,49,0,2,222.508607
5973,0,0,62,32,45,0,1,297.6
5974,2,0,133,4,58,0,8,945.169882
5975,0,58248,80,17,1,0,1,134.371323
5976,2,0,89,25,39,1,7,942.277602
5977,0,26367,139,7,26,0,3,105.991559
5978,0,89586,63,28,40,1,2,302.4
5979,2,86642,87,14,12,0,9,234.057985
5980,0,24959,89,19,13,0,1,640.8
5981,2,27279,137,30,77,0,5,770.227699
5982,0,57117,67,6,29,0,1,321.6
5983,0,64600,86,22,30,0,3,168.28738
5984,0,42218,180,15,38,3,2,212.130344
5985,0,32869,85,4,49,0,2,117.467331
5986,0,26047,64,19,39,1,1,187.903224
5987,0,20090,109,10,59,0,2,523.2
5988,0,11904,61,34,11,2,3,292.8
5989,0,0,106,34,39,0,1,763.2
5990,0,49467,65,1,96,0,1,413.695258
5991,0,55705,113,8,58,0,2,149.90747
5992,0,83560,113,5,76,1,2,276.048405
5993,0,50825,102,3,46,0,3,369.614729
5994,0,82108,67,17,63,0,1,52.804096
5995,0,85721,65,12,45,0,5,312.0
5996,0,59597,69,6,59,0,2,222.791933
5997,2,0,79,21,53,1,7,407.440238
5998,0,0,73,8,34,0,1,350.4
5999,0,64125,108,3,44,0,3,369.818708
6000,0,22319,63,3,41,1,1,302.4
6001,0,94304,71,31,41,0,1,182.815897
6002,0,17193,66,4,3,0,1,316.8
6003,0,37800,112,0,77,0,1,662.715218
6004,2,96269,118,2,52,0,8,58.776508
6005,0,28432,118,1,59,0,2,612.300581
6006,0,0,118,12,45,0,3,566.4
6007,2,63909,112,24,50,0,8,206.911942
6008,0,33190,106,18,95,0,2,508.8
6009,2,43723,66,31,61,3,7,316.8
6010,0,0,63,4,52,0,2,685.12694
6011,0,42600,115,10,78,0,3,660.136987
6012,0,87802,63,2,43,5,1,173.899238
6013,2,34087,235,12,49,0,6,889.518521
6014,0,18129,69,21,56,0,5,364.695093
6015,0,45431,116,23,81,0,2,556.8
6016,0,0,71,10,44,0,2,511.2
6017,0,95191,101,6,15,0,3,316.111035
6018,0,41671,136,15,30,0,2,570.388228
6019,0,53231,101,23,26,0,3,484.8
6020,0,77299,66,11,71,0,1,151.872106
6021,2,93348,65,23,50,0,8,108.567965
6022,0,0,107,9,96,2,1,770.4
6023,0,0,78,14,23,1,1,374.4
6024,2,87210,81,3,26,0,9,353.592003
6025,0,0,73,33,8,0,2,525.6
6026,0,62445,98,19,12,1,1,681.167228
6027,0,20009,87,31,86,1,2,987.122788
6028,0,0,67,20,55,1,2,482.4
6029,0,57925,72,33,13,1,3,204.620759
6030,2,39910,112,16,4,0,5,561.499579
6031,0,83252,80,4,98,0,1,384.0
6032,0,31723,62,23,53,0,2,242.628654
6033,2,0,112,15,29,3,7,747.658769
6034,2,72661,83,17,21,1,4,398.4
6035,2,24711,62,15,11,0,6,362.989533
6036,0,0,69,5,85,1,2,40.401396
6037,0,0,67,15,91,3,1,413.606733
6038,0,84539,119,10,71,0,4,65.428481
6039,0,42677,96,5,20,0,3,1084.95655
6040,0,0,72,8,54,0,2,518.4
6041,0,0,76,8,77,0,2,364.8
6042,1,51692,186,12,28,0,1,892.8
6043,0,40858,184,10,62,0,1,883.2
6044,0,37256,62,15,7,0,2,128.969729
6045,0,0,74,19,71,0,3,532.8
6046,0,73054,106,34,36,1,2,419.365958
6047,0,20532,67,20,68,0,2,282.657499
6048,0,0,66,23,1,0,1,596.494439
6049,2,22946,76,18,72,0,8,377.350433
6050,0,22475,64,25,40,1,1,307.2
6051,2,79440,117,11,19,0,8,500.638118
6052,0,0,74,2,51,0,1,470.956628
6053,2,0,108,10,42,0,6,518.4
6054,2,70988,65,3,82,0,7,312.0
6055,0,56536,67,10,63,0,1,301.891189
6056,0,45754,69,34,88,0,1,333.189774
6057,0,48278,74,22,7,0,4,98.198664
6058,0,22087,61,29,3,2,1,292.8
6059,0,0,136,11,30,1,1,569.908338
6060,0,0,92,18,79,0,1,571.593637
6061,0,24400,62,13,25,0,1,297.6
6062,2,0,110,0,66,0,7,1138.687583
6063,0,0,66,30,34,0,1,167.073308
6064,0,13199,93,23,22,0,1,582.462008
6065,0,60607,83,2,82,0,1,379.583119
6066,0,0,68,15,52,0,2,326.4
6067,0,74624,62,16,71,1,1,297.6
6068,0,54311,90,20,41,0,2,385.572011
6069,0,0,68,6,95,0,5,326.4
6070,0,19240,99,25,69,0,1,475.2
6071,0,0,113,3,91,0,1,813.6
6072,1,37899,187,9,11,0,5,246.993145
6073,2,76283,61,9,99,0,6,292.8
6074,0,69674,62,14,18,1,2,297.6
